gene,Acetic Acid,Citric Acid,"D,L-alpha-Glycerol Phosphate",D-Alanine,D-Fructose,Adenosine,Fumaric Acid,L-Arginine,L-Asparagine,L-Aspartic Acid,L-Glutamic Acid,L-Glutamine,L-Histidine,Glycerol,Glycine,Itaconic Acid,L-Ornithine,L-Phenylalanine,L-Proline,L-Serine,Malonic Acid,L-Alanine,alpha-D-Glucose,Putrescine,Pyruvic Acid,Succinic Acid,alpha-Keto-Glutaric Acid,gamma-Amino Butyric Acid,L-Isoleucine,L-Malic Acid,L-Lactic Acid,L-Leucine,D-Mannitol,2-Aminoethanol,D-Fructose-6-Phosphate,D-Galacturonic Acid,D-Glucose-1-Phosphate,D-Glucose-6-Phosphate,D-Saccharic Acid,D-Glucuronic Acid,D-Sorbitol,D-Xylose,Glycolic Acid,Glycyl-L-Aspartic Acid,L-Methionine,2-Deoxy-D-Ribose,Thymidine,L-Valine,Maltose,Maltotriose,m-Inositol,Mucic Acid,L-Arabinose,Acetoacetic Acid,D-Malic Acid,D-Ribose,D-Serine,Inosine,L-Threonine,Glycyl-L-Glutamic Acid,Glycyl-L-Proline,Hydroxy-L-Proline,Butyric Acid,L-Alanyl-Glycine,L-Lysine,p-Hydroxy Phenyl Acetic Acid,Propionic Acid,Uridine,beta-Hydroxy Butyric Acid,D-Gluconic Acid,D-Arabitol,N-Acetyl-D Glucosamine,D-Galactose,L-Sorbose,Xylitol,4-Hydroxy Benzoic Acid,"D,L-Carnitine",D-Mannose,D-Tartaric Acid,Formic Acid,L-Tartaric Acid,D-Trehalose,m-Tartaric Acid,Citraconic Acid
PA14_71490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71600,0,0,0,0,-1.28564185337856e-12,0.999999999999997,0,0,-2.1006390269182e-13,0,0,1.7663840592513e-13,0,0,0,0,8.95034406040719e-13,0,-2.11481872622769e-13,0,2.49690215532105e-13,-3.58623767901056e-13,0,0,0,4.80743636244945e-13,0,2.90089739456801e-12,4.60412780229818e-13,-3.41546445620041e-13,0,0,-1.77649279278877e-12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.11499914738724e-13,0.999999999999998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,-5.06405456758138e-13,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71620,1,1.00000000000003,1.00000000000005,1.00000000000003,1.00000000000002,0.999999999999996,0.999999999999999,1.00000000000001,1,1.00000000000001,1,1.00000000000001,1,1.00000000000002,1.00000000000006,0.999999999999997,0.999999999999819,0.99999999999999,0.999999999999958,0.999999999999933,1.00000000000024,1,0.999999999999998,1.00000000000003,0.999999999999939,1,1.00000000000001,0.999999999999938,0.999999999999996,0.999999999999997,1.00000000000004,1.00000000000034,0.999999999999951,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000001,1.00000000000001,1.00000000000027,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999874,NaN,0.999999999999954,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_38860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_38850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71720,1,1.00000000000003,1.00000000000003,1.00000000000006,1,1.00000000000001,1,0.999999999999977,1,0.999999999999999,1,1.00000000000004,1,0.999999999999995,0.999999999999995,1,0.999999999999855,0.999999999999958,0.999999999999943,0.999999999999941,0.999999999999998,1.00000000000003,0.999999999999998,1.00000000000003,0.999999999999949,0.999999999999997,1.00000000000001,0.999999999999938,1,0.999999999999999,1.00000000000003,1.00000000000035,1.00000000000002,1.00000000000024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000001,1,1.00000000000028,1,1.00000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999898,NaN,1.00000000000099,NaN,NaN,NaN,1.00000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71740,1,1.00000000000003,1.00000000000003,1.00000000000006,1,1.00000000000001,1,0.999999999999977,1,0.999999999999999,1,1.00000000000004,1,0.999999999999995,0.999999999999995,1,0.999999999999855,0.999999999999958,0.999999999999943,0.999999999999941,0.999999999999998,1.00000000000003,0.999999999999998,1.00000000000003,0.999999999999949,0.999999999999997,1.00000000000001,0.999999999999938,1,0.999999999999999,1.00000000000003,1.00000000000035,1.00000000000002,1.00000000000024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000001,1,1.00000000000028,1,1.00000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999898,NaN,1.00000000000099,NaN,NaN,NaN,1.00000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_18380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72340,1,1.00000000000003,1.00000000000004,1.00000000000003,1.00000000000006,0.999999999999996,1.00000000000002,0.999999999999964,1,0.999999999999971,0.999999999999995,1,1,0.999999999999998,1.0000000000001,1,0.99999999999985,0.999999999999994,0.999999999999939,0.999999999999716,1.00000000000024,1.00000000000003,0.999999999999919,1.00000000000004,0.999999999999949,1,1.00000000000002,0.999999999999945,1,1.00000000000002,1.00000000000016,1.00000000000035,1.00000000000003,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000001,1,1.00000000000013,0.999999999999999,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999937,NaN,0.999999999999962,NaN,NaN,NaN,1.00000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_41830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72550,1,1.00000000000006,1.00000000000013,1.00000000000006,1,0.999999999999984,1.00000000000011,0.999999999999978,1,0.999999999999999,0.999999999999928,1,1,1.00000000000009,0.999999999999768,1.00000000000008,0.999999999999853,1.00000000000008,1.00000000000002,0.999999999999802,1.00000000000024,1.00000000000015,0.999999999999998,1.00000000000015,1.00000000000012,1,0.999999999999921,1.00000000000005,0.99999999999999,1.00000000000011,1.00000000000003,1.0000000000001,1,1.00000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1.00000000000013,0.999999999999954,0.999999999999879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999875,NaN,0.999999999999965,NaN,NaN,NaN,0.999999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72590,1,1.00000000000006,1.00000000000013,1.00000000000006,1,0.999999999999984,1.00000000000011,0.999999999999978,1,0.999999999999999,0.999999999999928,1,1,1.00000000000009,0.999999999999768,1.00000000000008,0.999999999999853,1.00000000000008,1.00000000000002,0.999999999999802,1.00000000000024,1.00000000000015,0.999999999999998,1.00000000000015,1.00000000000012,1,0.999999999999921,1.00000000000005,0.99999999999999,1.00000000000011,1.00000000000003,1.0000000000001,1,1.00000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1.00000000000013,0.999999999999954,0.999999999999879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999875,NaN,0.999999999999965,NaN,NaN,NaN,0.999999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72580,1,1.00000000000006,1.00000000000013,1.00000000000006,1,0.999999999999984,1.00000000000011,0.999999999999978,1,0.999999999999999,0.999999999999928,1,1,1.00000000000009,0.999999999999768,1.00000000000008,0.999999999999853,1.00000000000008,1.00000000000002,0.999999999999802,1.00000000000024,1.00000000000015,0.999999999999998,1.00000000000015,1.00000000000012,1,0.999999999999921,1.00000000000005,0.99999999999999,1.00000000000011,1.00000000000003,1.0000000000001,1,1.00000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1.00000000000013,0.999999999999954,0.999999999999879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999875,NaN,0.999999999999965,NaN,NaN,NaN,0.999999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_72620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73260,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73310,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73230,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73240,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73300,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73290,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73250,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73280,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_73320,1,1.00000000000003,1.00000000000003,1.00000000000003,1,0.999999999999996,1,0.999999999999981,1,1,0.999999999999999,1,1,0.999999999999998,0.999999999999996,1,0.999999999999853,0.99999999999996,0.999999999999939,0.999999999999946,1.00000000000024,1.00000000000003,0.999999999999995,1.00000000000004,0.999999999999904,0.999999999999997,1.00000000000001,0.999999999999938,1.00000000000003,0.999999999999998,1.00000000000003,1.00000000000035,0.999999999999982,0.999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1,1.00000000000013,1,0.999999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.99999999999997,NaN,NaN,NaN,0.99999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_00280,0.999956916568068,0.999966560175234,0.999966560175262,0.999966560175076,0.999966560175137,0.99997072914628,0.999966560175132,0.999956916567803,0.999966560175132,0.999966560175131,0.999966560175209,0.999966560175134,0.999966560175204,0.99996656017513,0.99996656017513,0.999966560175211,0.999956916567752,0.99995499484067,0.999956916567845,0.999966560175214,0.999956916568258,0.999966560175169,0.99996656017513,0.999955902299056,0.99996656017522,0.999966560175132,0.999966560175165,0.999955902298961,0.999936267054409,0.999966560175245,0.999966560175164,0.999953431496226,0.999966560175267,0.999956916567881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.99996656017515,0.999966560175204,0.999966560175406,0.999970729146242,0.999956916567764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999966560175041,NaN,0.999966560175093,NaN,NaN,NaN,0.999972268074193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_01620,1.00000000000005,1.00000000000011,1.00000000000004,1.00000000000006,1.00000000000004,0.999999999999976,1.00000000000017,0.999999999999999,0.999999999999951,0.999999999999995,0.999999999999949,0.999999999999981,0.999999999999908,1.00000000000003,0.999999999999602,0.999999999999995,0.99999999999985,0.999999999999982,0.999999999999928,1.00000000000006,1.00000000000005,0.999999999999998,0.999999999999998,1.00000000000013,1.00000000000007,1.00000000000008,0.999999999999954,0.999999999999981,0.999999999999715,0.999999999999931,1.00000000000003,1.00000000000049,1,1.00000000000141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000013,1,1.00000000000014,1.00000000000001,0.999999999999831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,0.999999999999877,NaN,0.999999999999959,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_01760,1.00000000000034,1.00000000000012,1.00000000000003,0.999999999999917,1,0.999999999999996,1,0.999999999999971,1,0.999999999999999,1,1.00000000000019,1,1,1,1.00000000000001,0.999999999999904,1.00000000000008,0.999999999999929,0.999999999999942,0.999999999999906,1.00000000000002,0.999999999999998,1.00000000000008,0.999999999999994,1.00000000000002,1.00000000000002,0.999999999999908,1,0.99999999999999,1.00000000000003,1.00000000000034,1.00000000000001,1.00000000000009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999954,1,1.00000000000029,0,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999876,NaN,1.00000000000001,NaN,NaN,NaN,0.999999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
